                    *********************************************************************************
                    *  Z= 64 A=153: Positive-Parity Spin-dependent Level Density [MeV-1] for GD153  *
  80.00  2.368  3.51E+23 2.44E+22 3.66E+23 2.43E+20 4.87E+20 7.34E+20 1.80E+21 2.40E+21 3.09E+21 3.24E+21 2.72E+21 2.99E+21 3.37E+21 3.28E+21 5.74E+18 4.18E+18 4.80E+18 3.85E+18 3.64E+18 2.68E+18 2.37E+18 2.18E+18 1.61E+18 1.41E+18 1.32E+18 8.91E+17 8.21E+17 7.76E+17 6.40E+17 5.04E+17 4.00E+17 3.77E+17 3.03E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.511  7.17E+23 4.88E+22 7.33E+23 4.85E+20 9.74E+20 1.47E+21 3.61E+21 4.80E+21 6.17E+21 6.49E+21 5.45E+21 5.98E+21 6.73E+21 6.56E+21 1.71E+19 1.24E+19 1.43E+19 1.15E+19 1.09E+19 7.99E+18 7.07E+18 6.50E+18 4.82E+18 4.21E+18 3.94E+18 2.66E+18 2.46E+18 2.32E+18 1.92E+18 1.51E+18 1.20E+18 1.13E+18 9.07E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.647  1.45E+24 9.78E+22 1.47E+24 9.70E+20 1.95E+21 2.94E+21 7.22E+21 9.59E+21 1.23E+22 1.30E+22 1.09E+22 1.20E+22 1.35E+22 1.31E+22 5.10E+19 3.71E+19 4.27E+19 3.43E+19 3.24E+19 2.38E+19 2.11E+19 1.94E+19 1.44E+19 1.26E+19 1.18E+19 7.97E+18 7.35E+18 6.95E+18 5.73E+18 4.51E+18 3.59E+18 3.38E+18 2.72E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.776  2.92E+24 1.96E+23 2.95E+24 1.94E+21 3.89E+21 5.87E+21 1.44E+22 1.92E+22 2.47E+22 2.59E+22 2.18E+22 2.39E+22 2.69E+22 2.62E+22 1.52E+20 1.11E+20 1.27E+20 1.02E+20 9.68E+19 7.12E+19 6.30E+19 5.80E+19 4.30E+19 3.76E+19 3.52E+19 2.38E+19 2.20E+19 2.08E+19 1.72E+19 1.35E+19 1.07E+19 1.01E+19 8.14E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.900  5.86E+24 3.93E+23 5.93E+24 3.88E+21 7.79E+21 1.17E+22 2.89E+22 3.84E+22 4.94E+22 5.19E+22 4.36E+22 4.79E+22 5.38E+22 5.25E+22 4.53E+20 3.30E+20 3.80E+20 3.05E+20 2.89E+20 2.12E+20 1.88E+20 1.73E+20 1.29E+20 1.12E+20 1.05E+20 7.12E+19 6.58E+19 6.22E+19 5.14E+19 4.05E+19 3.22E+19 3.04E+19 2.44E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  3.018  1.18E+25 7.88E+23 1.20E+25 7.76E+21 1.56E+22 2.35E+22 5.77E+22 7.67E+22 9.87E+22 1.04E+23 8.71E+22 9.57E+22 1.08E+23 1.05E+23 1.35E+21 9.83E+20 1.13E+21 9.10E+20 8.62E+20 6.34E+20 5.62E+20 5.17E+20 3.84E+20 3.36E+20 3.15E+20 2.13E+20 1.97E+20 1.86E+20 1.54E+20 1.21E+20 9.63E+19 9.09E+19 7.31E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  3.132  2.36E+25 1.59E+24 2.42E+25 1.55E+22 3.11E+22 4.69E+22 1.15E+23 1.53E+23 1.97E+23 2.08E+23 1.74E+23 1.91E+23 2.15E+23 2.10E+23 4.03E+21 2.93E+21 3.38E+21 2.72E+21 2.57E+21 1.89E+21 1.68E+21 1.55E+21 1.15E+21 1.00E+21 9.40E+20 6.37E+20 5.88E+20 5.57E+20 4.60E+20 3.63E+20 2.88E+20 2.72E+20 2.19E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.242  4.75E+25 3.20E+24 4.94E+25 3.10E+22 6.23E+22 9.39E+22 2.31E+23 3.07E+23 3.95E+23 4.15E+23 3.49E+23 3.83E+23 4.31E+23 4.20E+23 1.20E+22 8.73E+21 1.01E+22 8.10E+21 7.68E+21 5.65E+21 5.01E+21 4.62E+21 3.43E+21 3.00E+21 2.81E+21 1.90E+21 1.76E+21 1.67E+21 1.38E+21 1.09E+21 8.64E+20 8.16E+20 6.56E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.348  9.59E+25 6.47E+24 1.01E+26 6.21E+22 1.25E+23 1.88E+23 4.62E+23 6.14E+23 7.89E+23 8.30E+23 6.97E+23 7.66E+23 8.61E+23 8.39E+23 3.58E+22 2.60E+22 3.01E+22 2.42E+22 2.29E+22 1.69E+22 1.49E+22 1.38E+22 1.02E+22 8.97E+21 8.41E+21 5.69E+21 5.26E+21 4.99E+21 4.12E+21 3.25E+21 2.59E+21 2.44E+21 1.97E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.451  1.94E+26 1.32E+25 2.11E+26 1.24E+23 2.49E+23 3.75E+23 9.23E+23 1.23E+24 1.58E+24 1.66E+24 1.39E+24 1.53E+24 1.72E+24 1.68E+24 1.07E+23 7.76E+22 8.98E+22 7.21E+22 6.84E+22 5.03E+22 4.46E+22 4.12E+22 3.06E+22 2.68E+22 2.51E+22 1.70E+22 1.57E+22 1.49E+22 1.23E+22 9.73E+21 7.74E+21 7.32E+21 5.89E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.551  3.96E+26 2.71E+25 4.46E+26 2.48E+23 4.98E+23 7.51E+23 1.85E+24 2.45E+24 3.16E+24 3.32E+24 2.79E+24 3.06E+24 3.44E+24 3.36E+24 3.18E+23 2.31E+23 2.68E+23 2.15E+23 2.04E+23 1.50E+23 1.33E+23 1.23E+23 9.14E+22 8.01E+22 7.52E+22 5.09E+22 4.71E+22 4.47E+22 3.69E+22 2.91E+22 2.32E+22 2.19E+22 1.76E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.649  8.12E+26 5.63E+25 9.64E+26 4.96E+23 9.96E+23 1.50E+24 3.69E+24 4.91E+24 6.31E+24 6.64E+24 5.57E+24 6.12E+24 6.89E+24 6.71E+24 9.49E+23 6.89E+23 7.99E+23 6.42E+23 6.09E+23 4.48E+23 3.98E+23 3.68E+23 2.73E+23 2.39E+23 2.25E+23 1.52E+23 1.41E+23 1.34E+23 1.11E+23 8.72E+22 6.94E+22 6.56E+22 5.28E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.743  1.69E+27 1.19E+26 2.14E+27 9.93E+23 1.99E+24 3.00E+24 7.38E+24 9.82E+24 1.26E+25 1.33E+25 1.11E+25 1.22E+25 1.38E+25 1.34E+25 2.83E+24 2.05E+24 2.38E+24 1.91E+24 1.82E+24 1.34E+24 1.19E+24 1.10E+24 8.16E+23 7.15E+23 6.72E+23 4.55E+23 4.22E+23 4.00E+23 3.31E+23 2.61E+23 2.08E+23 1.97E+23 1.58E+23 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 64 A=157: Negative-parity Spin-dependent Level Density [MeV-1] for GD157  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.132  2.00E+00 1.07E+01 1.06E+02 0.00E+00 1.67E+00 1.51E+00 1.51E+00 1.51E+00 1.51E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.187  5.00E+00 1.24E+01 1.48E+02 0.00E+00 0.00E+00 1.67E+00 1.51E+00 1.52E+00 3.18E+00 1.51E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.229  9.00E+00 2.16E+01 2.45E+02 0.00E+00 1.67E+00 3.18E+00 3.02E+00 3.03E+00 3.18E+00 1.51E+00 3.02E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.265  1.60E+01 3.23E+01 3.82E+02 0.00E+00 3.33E+00 4.69E+00 3.02E+00 3.03E+00 4.69E+00 4.53E+00 3.02E+00 3.02E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.296  2.80E+01 6.94E+01 7.58E+02 3.33E+00 6.23E+00 1.27E+01 1.06E+01 9.09E+00 6.35E+00 3.02E+00 4.53E+00 4.53E+00 3.02E+00 3.02E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.324  5.00E+01 1.05E+02 1.13E+03 3.33E+00 9.41E+00 1.74E+01 1.68E+01 1.36E+01 1.56E+01 9.06E+00 4.53E+00 3.02E+00 4.53E+00 3.02E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.350  8.90E+01 2.05E+02 2.21E+03 6.04E+00 2.16E+01 3.43E+01 2.60E+01 2.43E+01 2.95E+01 2.11E+01 1.81E+01 9.06E+00 3.02E+00 4.53E+00 3.02E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.374  1.53E+02 3.10E+02 3.37E+03 1.22E+01 3.10E+01 4.83E+01 5.04E+01 3.63E+01 3.07E+01 2.88E+01 2.57E+01 1.81E+01 1.37E+01 3.02E+00 4.53E+00 3.02E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.397  2.65E+02 5.86E+02 6.58E+03 1.99E+01 5.12E+01 8.41E+01 8.56E+01 7.79E+01 6.85E+01 5.93E+01 4.56E+01 3.02E+01 2.76E+01 1.66E+01 7.55E+00 4.53E+00 3.02E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.419  4.48E+02 8.73E+02 1.01E+04 2.45E+01 7.11E+01 1.16E+02 1.17E+02 1.10E+02 1.12E+02 1.01E+02 6.98E+01 5.46E+01 4.01E+01 2.88E+01 1.36E+01 4.53E+00 4.53E+00 3.02E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.439  7.51E+02 1.55E+03 1.84E+04 5.00E+01 1.28E+02 1.84E+02 2.01E+02 1.94E+02 1.80E+02 1.77E+02 1.36E+02 1.04E+02 7.93E+01 4.39E+01 3.47E+01 1.96E+01 7.55E+00 4.53E+00 3.02E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.458  1.24E+03 2.34E+03 2.76E+04 8.37E+01 1.88E+02 2.92E+02 3.13E+02 2.84E+02 2.60E+02 2.59E+02 2.08E+02 1.54E+02 1.20E+02 7.85E+01 4.38E+01 3.17E+01 1.37E+01 3.02E+00 4.53E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.477  2.05E+03 4.14E+03 4.90E+04 1.53E+02 3.44E+02 5.07E+02 5.33E+02 5.13E+02 4.85E+02 4.40E+02 3.25E+02 2.75E+02 2.13E+02 1.45E+02 8.16E+01 5.45E+01 3.64E+01 1.66E+01 3.02E+00 4.53E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.495  3.32E+03 6.05E+03 7.27E+04 2.07E+02 4.72E+02 6.98E+02 7.75E+02 7.61E+02 7.35E+02 6.60E+02 5.24E+02 3.77E+02 2.95E+02 2.21E+02 1.42E+02 8.02E+01 4.54E+01 3.02E+01 1.36E+01 3.02E+00 3.02E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.513  5.43E+03 1.08E+04 1.31E+05 3.78E+02 8.35E+02 1.24E+03 1.35E+03 1.33E+03 1.29E+03 1.19E+03 9.61E+02 7.48E+02 5.50E+02 3.69E+02 2.48E+02 1.56E+02 8.52E+01 4.53E+01 3.02E+01 1.36E+01 3.02E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.529  8.76E+03 1.58E+04 1.94E+05 5.66E+02 1.19E+03 1.76E+03 1.97E+03 1.95E+03 1.86E+03 1.70E+03 1.40E+03 1.11E+03 8.29E+02 5.98E+02 3.56E+02 2.44E+02 1.56E+02 8.50E+01 4.23E+01 2.26E+01 7.55E+00 4.53E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.546  1.42E+04 2.75E+04 3.42E+05 9.83E+02 2.04E+03 3.02E+03 3.28E+03 3.24E+03 3.21E+03 2.97E+03 2.46E+03 1.94E+03 1.51E+03 1.11E+03 7.15E+02 4.12E+02 2.72E+02 1.67E+02 8.62E+01 4.40E+01 2.28E+01 3.02E+00 4.53E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.562  2.26E+04 3.96E+04 4.97E+05 1.39E+03 2.90E+03 4.20E+03 4.75E+03 4.73E+03 4.56E+03 4.18E+03 3.47E+03 2.89E+03 2.20E+03 1.63E+03 1.09E+03 6.80E+02 4.02E+02 2.56E+02 1.42E+02 6.51E+01 3.94E+01 1.36E+01 4.53E+00 1.51E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.577  3.61E+04 6.85E+04 8.69E+05 2.44E+03 4.90E+03 7.16E+03 8.01E+03 8.00E+03 7.93E+03 7.32E+03 6.12E+03 4.91E+03 3.85E+03 2.87E+03 1.96E+03 1.26E+03 7.95E+02 4.46E+02 2.63E+02 1.39E+02 7.28E+01 3.34E+01 6.04E+00 4.69E+00 3.02E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.592  5.69E+04 9.80E+04 1.26E+06 3.34E+03 6.77E+03 9.95E+03 1.13E+04 1.16E+04 1.14E+04 1.05E+04 8.73E+03 7.33E+03 5.52E+03 4.17E+03 2.85E+03 1.85E+03 1.18E+03 7.23E+02 3.83E+02 2.11E+02 1.05E+02 4.73E+01 2.42E+01 4.69E+00 3.18E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.621  1.41E+05 2.39E+05 3.11E+06 8.01E+03 1.60E+04 2.33E+04 2.68E+04 2.77E+04 2.72E+04 2.53E+04 2.17E+04 1.83E+04 1.41E+04 1.06E+04 7.28E+03 4.82E+03 3.16E+03 1.96E+03 1.13E+03 5.96E+02 3.28E+02 1.61E+02 6.81E+01 2.87E+01 7.55E+00 4.53E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.648  3.44E+05 5.72E+05 7.59E+06 1.86E+04 3.70E+04 5.40E+04 6.26E+04 6.51E+04 6.47E+04 6.04E+04 5.21E+04 4.45E+04 3.48E+04 2.66E+04 1.87E+04 1.26E+04 8.21E+03 5.20E+03 3.14E+03 1.77E+03 9.69E+02 4.54E+02 2.17E+02 9.45E+01 4.44E+01 9.06E+00 6.04E+00 1.51E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
